playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
oatesad01,2002,1,ANA,NHL,C,67.0,9.0,36.0,45.0,16.0,-1,4,16,0,0,2,0,67,21,4,9,13,6,2,3,0,0,0,1,18
hendrda01,1994,1,TOR,NHL,C,8.0,0.0,1.0,1.0,4.0,0,0,0,0,0,0,0,4,,,,,,,,,,,,
hebersa01,1916,1,OT1,NHA,G,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
desjaer01,1994,1,MTL,NHL,D,9.0,0.0,6.0,6.0,2.0,2,0,3,0,0,0,0,14,,,,,,,,,,,,
fridati01,1985,1,DET,NHL,D,23.0,0.0,3.0,3.0,6.0,-9,0,,0,,0,0,13,,,,,,,,,,,,
primewa01,1996,1,BUF,NHL,C,45.0,2.0,4.0,6.0,64.0,-2,1,0,0,0,0,0,25,9,0,0,0,6,-2,0,0,0,0,0,4
broadpu01,1927,1,OTS,NHL,R,43.0,3.0,2.0,5.0,62.0,,,,,,,,,2,0,0,0,0,,,,,,,
fitzpsa01,1967,1,MNS,NHL,C,18.0,3.0,6.0,9.0,6.0,0,0,,0,,0,1,26,12,0,0,0,0,,0,,0,,0,
bradyne01,1989,1,NJD,NHL,C,19.0,1.0,4.0,5.0,13.0,-1,0,0,0,0,0,0,10,,,,,,,,,,,,
crossco01,2003,1,EDM,NHL,D,68.0,7.0,14.0,21.0,56.0,9,1,3,0,0,1,0,83,,,,,,,,,,,,
hillse01,2007,1,MIN,NHL,D,35.0,2.0,7.0,9.0,32.0,-16,1,4,0,0,1,,18,5,0,0,0,4,-2,0,0,0,0,0,1
niittan01,2009,1,TBL,NHL,G,49.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
willito01,1975,1,WAS,NHL,R,34.0,8.0,13.0,21.0,6.0,-33,2,,0,,0,0,39,,,,,,,,,,,,
ivanara01,2005,1,MTL,NHL,D,4.0,0.0,0.0,0.0,9.0,-1,0,0,0,0,0,,0,,,,,,,,,,,,
ranfobi01,1992,1,EDM,NHL,G,67.0,0.0,3.0,3.0,10.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
semenan01,1993,1,ANA,NHL,C,49.0,11.0,19.0,30.0,12.0,-4,4,7,0,0,2,0,103,,,,,,,,,,,,
gilmodo01,1999,1,CHI,NHL,C,63.0,22.0,34.0,56.0,51.0,-12,8,12,0,0,3,1,100,,,,,,,,,,,,
sloanto01,1955,1,TOR,NHL,C,70.0,37.0,29.0,66.0,100.0,,,,,,,,,2,0,0,0,5,,,,,,,
oystrna01,2010,1,STL,NHL,D,9.0,1.0,2.0,3.0,9.0,1,1,0,0,0,0,,11,,,,,,,,,,,,
guevrjo01,1974,2,BUF,NHL,D,64.0,7.0,25.0,32.0,32.0,32,4,,0,,0,1,160,17,0,6,6,14,,0,,0,,0,
murphro01,1958,1,CHI,NHL,L,59.0,17.0,30.0,47.0,52.0,,,,,,,,,,,,,,,,,,,,
kyteji01,1995,1,SJS,NHL,D,57.0,1.0,7.0,8.0,146.0,-12,0,0,0,0,0,0,32,,,,,,,,,,,,
thompti01,1932,1,BOS,NHL,G,48.0,0.0,0.0,0.0,0.0,,,,,,,,,5,0,0,0,0,,,,,,,
bozekst01,1981,1,LAK,NHL,C,71.0,33.0,23.0,56.0,68.0,-6,10,,0,,5,1,182,10,4,1,5,6,,2,,0,,1,
langdda01,1994,1,NYR,NHL,L,18.0,1.0,1.0,2.0,62.0,0,0,0,0,0,0,0,6,,,,,,,,,,,,
bouchpi01,1971,1,MTL,NHL,D,60.0,3.0,5.0,8.0,39.0,10,0,,0,,0,0,42,1,0,0,0,0,,0,,0,,0,
amontto01,2000,1,CHI,NHL,R,82.0,35.0,29.0,64.0,54.0,-22,9,14,1,0,3,1,256,,,,,,,,,,,,
zombori01,1993,1,STL,NHL,D,74.0,2.0,8.0,10.0,85.0,-15,0,3,0,0,0,0,53,4,0,0,0,11,1,0,0,0,0,0,4
stougbl01,1976,1,CIN,WHA,R,81.0,52.0,52.0,104.0,39.0,24,11,,0,,4,,284,4,0,3,3,2,-5,0,,0,,0,
johanca01,2003,1,TOR,NHL,D,8.0,0.0,6.0,6.0,0.0,5,0,2,0,0,0,0,8,4,0,0,0,2,-1,0,0,0,0,0,3
arbouja01,1923,1,SEA,PCHA,D,28.0,3.0,2.0,5.0,18.0,,,,,,,,,2,1,0,1,2,,,,,,,
stillco01,2000,2,STL,NHL,L,12.0,3.0,4.0,7.0,6.0,-2,3,1,0,0,0,0,26,15,3,5,8,8,0,1,3,0,0,1,35
fontale01,1974,1,MIB,WHA,C,21.0,1.0,8.0,9.0,6.0,,,,,,,,28,,,,,,,,,,,,
martist01,1989,1,MTL,NHL,L,13.0,0.0,0.0,0.0,64.0,-2,0,0,0,0,0,0,2,,,,,,,,,,,,
conacji01,1951,2,NYR,NHL,C,16.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
carbogu01,1991,1,MTL,NHL,C,72.0,18.0,21.0,39.0,39.0,2,1,0,1,0,4,0,120,11,1,1,2,6,-4,0,0,0,0,0,22
crowdtr01,1994,1,LAK,NHL,R,29.0,1.0,2.0,3.0,99.0,0,0,0,0,0,0,0,4,,,,,,,,,,,,
laperja01,1964,1,MTL,NHL,D,67.0,5.0,22.0,27.0,92.0,,0,,0,,0,1,,6,1,1,2,16,,,,,,0,
andrepa01,1967,1,PIT,NHL,R,65.0,11.0,21.0,32.0,2.0,-2,5,,0,,1,1,92,,,,,,,,,,,,
johnsdo01,1963,1,NYR,NHL,D,57.0,1.0,9.0,10.0,26.0,,0,,0,,0,0,,,,,,,,,,,,,
kurtga01,1974,1,PHR,WHA,G,47.0,0.0,2.0,2.0,2.0,,0,,0,,0,,0,4,0,0,0,0,,0,,0,,0,
murragl01,1993,1,BOS,NHL,R,81.0,18.0,13.0,31.0,48.0,-1,0,0,0,0,4,2,114,13,4,5,9,14,-2,0,0,0,0,0,28
kovalil01,2009,1,ATL,NHL,L,49.0,31.0,27.0,58.0,45.0,1,10,9,0,0,3,,179,,,,,,,,,,,,
yaremke01,1985,1,CHI,NHL,R,78.0,14.0,20.0,34.0,43.0,-17,0,,0,,2,0,82,3,1,1,2,2,2,0,,0,,0,2
gueribi01,1994,1,NJD,NHL,R,48.0,12.0,13.0,25.0,72.0,6,4,2,0,0,3,0,96,20,3,8,11,30,6,1,2,0,0,0,28
durnabi01,1947,1,MTL,NHL,G,59.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,
corsosh01,1987,1,MTL,NHL,C,71.0,12.0,27.0,39.0,152.0,22,2,2,0,0,2,0,90,3,1,0,1,12,-3,0,0,0,0,0,9
hospoed01,1981,1,NYR,NHL,D,41.0,3.0,8.0,11.0,152.0,-8,0,,0,,0,0,29,,,,,,,,,,,,
stojaal01,1995,2,PIT,NHL,R,10.0,1.0,0.0,1.0,7.0,-1,0,0,0,0,0,0,4,9,0,0,0,19,0,0,0,0,0,0,1
aivazmi01,1993,1,DET,NHL,L,59.0,4.0,4.0,8.0,38.0,-1,0,1,0,0,0,0,52,,,,,,,,,,,,
boutipa01,1986,1,BOS,NHL,D,52.0,5.0,9.0,14.0,84.0,-2,1,,1,,0,0,68,,,,,,,,,,,,
hamelgi01,1986,1,WIN,NHL,L,79.0,27.0,21.0,48.0,24.0,3,1,,1,,4,0,175,8,2,0,2,2,-3,0,,0,,2,13
sargega01,1976,1,LAK,NHL,D,80.0,14.0,40.0,54.0,65.0,7,8,,0,,2,1,200,9,3,4,7,6,,2,,0,,0,
schnema01,1997,1,TOR,NHL,D,76.0,11.0,26.0,37.0,44.0,-12,4,14,1,0,1,0,181,,,,,,,,,,,,
corbere01,1994,1,QUE,NHL,L,8.0,0.0,3.0,3.0,2.0,3,0,0,0,0,0,0,4,2,0,1,1,0,1,0,0,0,1,0,0
zanusjo01,1974,1,NYR,NHL,D,8.0,0.0,2.0,2.0,4.0,5,0,,0,,0,0,8,,,,,,,,,,,,
mayorma01,2011,1,CBS,NHL,L,10.0,1.0,1.0,2.0,2.0,-3,0,0,0,0,0,,9,,,,,,,,,,,,
turnbpe01,1979,1,STL,NHL,C,80.0,16.0,19.0,35.0,124.0,-11,3,,0,,1,0,139,3,1,1,2,2,,1,,0,,0,
