playerid,award,year,lgid,note,pos
johnsch01,Second Team All-Star,1933,NHL,,D
bourqra01,King Clancy,1991,NHL,,
gardich01,Vezina,1933,NHL,,
hallgl01,Second Team All-Star,1966,NHL,,G
durnabi01,First Team All-Star,1944,NHL,,G
hasekdo01,Vezina,2000,NHL,,
vickest01,Calder,1972,NHL,,
howego01,First Team All-Star,1956,NHL,,RW
potvide01,First Team All-Star,1974,NHL,,D
daleyjo01,Second Team All-Star,1976,WHA,,G
liutmi01,First Team All-Star,1980,NHL,,G
murphla01,Second Team All-Star,1986,NHL,,D
dunhami01,Jennings,1996,NHL,shared,
dejorde01,Vezina,1966,NHL,shared,
goulemi01,First Team All-Star,1986,NHL,,LW
lundqhe01,First Team All-Star,2011,NHL,,G
roypa01,Jennings,2001,NHL,,
hedbean01,Kaplan,1974,WHA,Rookie,
datsypa01,Lady Byng,2007,NHL,,
sauvebo01,Jennings,1984,NHL,shared,
carbogu01,Selke,1988,NHL,,
seibeea01,First Team All-Star,1943,NHL,,D
johanca01,All-Rookie,1987,NHL,,D
ovechal01,Second Team All-Star,2010,NHL,,LW
trottbr01,Second Team All-Star,1983,NHL,,C
plumbro01,Murphy,1976,WHA,Best Defenceman,
bathgan01,First Team All-Star,1961,NHL,,RW
leetcbr01,Norris,1991,NHL,,
mahovfr01,Second Team All-Star,1961,NHL,,LW
brodema01,Second Team All-Star,2005,NHL,,G
yzermst01,All-Rookie,1983,NHL,,C
kerrda01,Vezina,1939,NHL,,
gretzwa01,Hart,1986,NHL,,
crosbsi01,Art Ross,2006,NHL,,
mckenjo01,Second Team All-Star,1969,NHL,,RW
sawchte01,First Team All-Star,1952,NHL,,G
dilloce01,First Team All-Star,1937,NHL,tie,RW
jagrja01,Art Ross,1997,NHL,,
amontto01,All-Rookie,1991,NHL,,RW
hainsge01,Vezina,1928,NHL,,
laflegu01,Art Ross,1975,NHL,,
schmimi01,Art Ross,1939,NHL,,
stewaja01,First Team All-Star,1948,NHL,,D
smithsi01,Second Team All-Star,1950,NHL,,LW
durnabi01,First Team All-Star,1948,NHL,,G
howego01,First Team All-Star,1968,NHL,,RW
jacksbu01,First Team All-Star,1933,NHL,,LW
drydeke01,First Team All-Star,1976,NHL,,G
flamafe01,Second Team All-Star,1954,NHL,,D
hampste01,Deneau,1972,WHA,Most Gentlemanly,
mikitst01,First Team All-Star,1963,NHL,,C
crosbsi01,Second Team All-Star,2009,NHL,,C
pronoma01,First Team All-Star,1960,NHL,,D
jackmba01,All-Rookie,2002,NHL,,D
morenho01,Second Team All-Star,1932,NHL,,C
bucykjo01,Lady Byng,1970,NHL,,
lehtije01,Selke,1997,NHL,,
pacioma01,Masterton,2011,NHL,,
hortoti01,Second Team All-Star,1966,NHL,,D
zalapza01,All-Rookie,1988,NHL,,D
kurrija01,Second Team All-Star,1988,NHL,,RW
datsypa01,Lady Byng,2008,NHL,,
iginlja01,First Team All-Star,2008,NHL,,RW
nighbfr01,Lady Byng,1924,NHL,,
appssy01,Second Team All-Star,1937,NHL,,C
brimsfr01,First Team All-Star,1941,NHL,,G
seibeea01,Second Team All-Star,1940,NHL,,D
iginlja01,Second Team All-Star,2003,NHL,,RW
trembjc01,Second Team All-Star,1973,WHA,,D
orrbo01,Norris,1970,NHL,,
howego01,Second Team All-Star,1955,NHL,,RW
hullbr01,First Team All-Star,1990,NHL,,RW
sawchte01,Calder,1950,NHL,,
howelha01,First Team All-Star,1966,NHL,,D
fleurth01,Plus-Minus,1990,NHL,tie,
messima01,Second Team All-Star,1983,NHL,,LW
lachel01,Hart,1944,NHL,,
lemiecl01,Conn Smythe,1994,NHL,,
langwro01,Norris,1983,NHL,,
sawchte01,Vezina,1954,NHL,,
jackmba01,Calder,2002,NHL,,
shoreed01,First Team All-Star,1932,NHL,,D
gretzwa01,First Team All-Star,1983,NHL,,C
parkbr01,Second Team All-Star,1970,NHL,,D
richama01,First Team All-Star,1949,NHL,,RW
lemiema01,Art Ross,1991,NHL,,
richama01,Second Team All-Star,1950,NHL,,RW
lindrer01,All-Rookie,1992,NHL,,C
leclajo01,Second Team All-Star,1998,NHL,,LW
lachel01,Second Team All-Star,1945,NHL,,C
bourqra01,First Team All-Star,1986,NHL,,D
keonda01,Deneau,1977,WHA,Most Gentlemanly,
demitpa01,Lady Byng,1999,NHL,,
laflegu01,First Team All-Star,1979,NHL,,RW
abelsi01,First Team All-Star,1948,NHL,,C
charazd01,Second Team All-Star,2010,NHL,,D
gretzwa01,Second Team All-Star,1989,NHL,,C
nabokev01,First Team All-Star,2007,NHL,,G
geoffbe01,Art Ross,1954,NHL,,
pilotpi01,Norris,1962,NHL,,
